micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,mean_jaccard,exact_match_accuracy,bootstrap_id
0.48229665071770333,0.6199261992619927,0.542518837459634,0.5015285131535131,0.6357325313575314,0.5392347673836116,0.390719,0.0,45
0.47830374753451677,0.6274256144890039,0.5428091773922776,0.47749317349317344,0.6335084776334776,0.5225513333152445,0.3858599999999999,0.02,46
0.49405940594059405,0.6229712858926342,0.5510767531750413,0.515917748917749,0.6595786852036852,0.5559532515222346,0.40777300000000005,0.03,47
0.5081799591002045,0.6120689655172413,0.5553072625698324,0.5601120962370963,0.6526310911310911,0.5792713185442935,0.4388629999999999,0.05,48
0.465625,0.5752895752895753,0.5146804835924007,0.46306310356310365,0.5679473581973582,0.49005840169670944,0.3570650000000001,0.01,49
0.4903553299492386,0.6256476683937824,0.549800796812749,0.5107450466200466,0.6479542263292264,0.5537076413897535,0.40380099999999997,0.01,50
0.48743718592964824,0.6194125159642401,0.545556805399325,0.4906306887556887,0.6380575813075814,0.5327238304256025,0.38763599999999987,0.0,51
0.46313799621928164,0.5903614457831325,0.5190677966101696,0.4761972471972472,0.6298929820179822,0.5155138367394464,0.36287400000000003,0.0,52
0.5051020408163265,0.6226415094339622,0.5577464788732395,0.5274859584859585,0.6517518592518593,0.564581938586263,0.4232569999999999,0.04,53
0.47444444444444445,0.5670650730411687,0.516636418632789,0.48718117993117993,0.6023537573537573,0.5075094097745221,0.36313499999999993,0.02,54
0.4659735349716446,0.608641975308642,0.5278372591006424,0.4927345293595293,0.6285741758241759,0.5305237682862951,0.3864029999999999,0.03,55
0.44410569105691056,0.5953678474114441,0.5087310826542492,0.45439295426795423,0.6155801975801976,0.4995925792418994,0.363977,0.02,56
0.4834503510531595,0.6047678795483061,0.5373467112597548,0.503765207015207,0.6225850954600953,0.5355102440258704,0.390451,0.01,57
0.45146520146520147,0.6026894865525673,0.5162303664921466,0.47453567266067265,0.6122345987345988,0.5169198055597485,0.376678,0.01,58
0.48767416934619506,0.5932203389830508,0.5352941176470588,0.4966672632922633,0.6066460067710068,0.5244800263671509,0.38006300000000004,0.02,59
0.4534769833496572,0.6020806241872562,0.51731843575419,0.4724319846819847,0.6257242757242757,0.5159528521609739,0.36755000000000004,0.01,60
0.47647647647647645,0.6040609137055838,0.5327364297705651,0.5030286657786658,0.6175582195582195,0.5280278783646626,0.38668299999999994,0.02,61
0.48819641170915956,0.6304878048780488,0.5502927088877062,0.5061537212787213,0.6481910728160727,0.5474476625326122,0.39852599999999994,0.0,62
